index,sol,name,C,N,arch_str,num_classes,index2,train-loss,train-accuracy,train-per-time,train-all-time,valid-loss,valid-accuracy,valid-per-time,valid-all-time,test-loss,test-accuracy,test-per-time,test-all-time
90,333523,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,90,0.007144707,99.924,11.11972711,2223.945423,0.602994674,86.74933333,3.232825072,646.5650144,0.610834998,86.75666667,1.293130029,258.6260058
91,513313,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,10,91,0.025916428,99.32933334,9.778504829,1955.700966,0.577272016,86.708,3.049721533,609.9443067,0.595033544,86.21,1.219888613,243.9777227
92,352543,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,92,0.005337316,99.93333333,10.93966687,2187.933373,0.61560529,87.43466667,3.460756526,692.1513052,0.642939041,86.86333333,1.38430261,276.8605221
93,451412,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,10,93,0.009222772,99.83733333,8.736487746,1747.297549,0.577075287,87.54799999,3.270037685,654.007537,0.594212021,86.98,1.308015074,261.6030148
94,232523,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,94,0.202442545,93.15333333,7.287179033,1457.435807,0.526063548,84.04266667,2.543102602,508.6205204,0.540421469,83.61333333,1.017241041,203.4482082
95,525151,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,10,95,0.787822134,72.08399999,5.949729204,1189.945841,1.107891762,63.276,2.553637198,510.7274396,1.096448216,63.03,1.021454879,204.2909758
96,534451,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,10,96,0.018470821,99.60533334,11.44489988,2288.979975,0.631037325,85.94,3.805643405,761.128681,0.642496344,85.94333333,1.522257362,304.4514724
97,312121,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,10,97,0.119010637,96.46266665,5.034706533,1006.941307,0.468183024,86.02666668,2.399117422,479.8234843,0.486155504,85.56666667,0.959646969,191.9293937
98,252533,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,98,0.03049671,99.28400001,8.475738744,1695.147749,0.620093204,85.504,2.762080502,552.4161004,0.626372991,85.30333333,1.104832201,220.9664402
99,423142,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,10,99,0.002011427,99.99066667,9.499081989,1899.816398,0.427773549,90.98933332,3.28916703,657.8334059,0.452230023,90.47666667,1.315666812,263.1333624
100,441452,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,10,100,0.006198132,99.89466667,11.27717104,2255.434207,0.547090901,88.50933333,3.873285467,774.6570933,0.552333431,88.66,1.549314187,309.8628373
101,224322,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,10,101,0.168786985,94.47866665,6.904608468,1380.921694,0.501522969,84.93333333,2.570035529,514.0071057,0.506464857,84.58666667,1.028014211,205.6028423
102,332413,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,10,102,0.005447615,99.93866667,10.8560469,2171.209379,0.490397176,89.09599999,3.299918288,659.9836577,0.510709063,88.70333333,1.319967315,263.9934631
103,345142,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,10,103,0.005038382,99.92,10.69803967,2139.607934,0.53202029,88.96133332,3.531948825,706.3897649,0.543204814,88.64666667,1.41277953,282.555906
104,153131,infer.tiny,16,5,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,10,104,2.302460345,10.288,7.912322104,1582.464421,2.302957058,9.712,2.784271567,556.8543133,2.302708661,10,1.113708627,222.7417253
105,111115,infer.tiny,16,5,|none~0|+|none~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,10,105,2.302460312,10.288,4.504247089,900.8494178,2.302958389,9.712000001,2.432509604,486.5019208,2.302709293,10,0.973003842,194.6007683
106,112553,infer.tiny,16,5,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,106,0.540015403,81.15866668,6.699169536,1339.833907,0.854901835,72.044,2.605126614,521.0253227,0.860791216,71.60666667,1.042050645,208.4101291
107,354525,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,10,107,0.15261809,95.01733333,9.842509369,1968.501874,0.530621751,84.47733334,3.416297223,683.2594446,0.547164652,84.09333333,1.366518889,273.3037778
108,113115,infer.tiny,16,5,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,10,108,2.302460328,10.288,6.188149114,1237.629823,2.302958806,9.712000001,2.501223201,500.2446402,2.302709558,10,1.00048928,200.0978561
109,314354,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,109,0.002891266,99.96,12.56701394,2513.402788,0.524231768,89.61466666,3.851987805,770.3975609,0.525662826,89.46666667,1.540795122,308.1590244
110,415255,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,110,0.014881171,99.70666667,8.160784622,1632.156924,0.525673292,88.05333333,3.12237494,624.4749881,0.544101937,87.47666667,1.248949976,249.7899952
111,424332,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,10,111,0.001843404,99.984,11.19106917,2238.213833,0.417026871,90.97733331,3.544000047,708.8000093,0.427785155,90.81,1.417600019,283.5200037
112,241412,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,10,112,0.006198076,99.93333333,7.732859969,1546.571994,0.49883823,89.02533333,2.975334397,595.0668795,0.513833751,88.65,1.190133759,238.0267518
113,223152,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,10,113,0.241120427,91.79466665,5.545230826,1109.046165,0.517057116,83.83066666,2.388168233,477.6336466,0.529949326,83.45666667,0.955267293,191.0534586
114,514241,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,10,114,0.018485947,99.572,8.939412773,1787.882555,0.582850464,86.99466667,3.314146286,662.8292572,0.598631938,86.65,1.325658514,265.1317029
115,515412,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,10,115,0.016601459,99.64933333,7.295594891,1459.118978,0.622287936,86.40000001,2.908218687,581.6437375,0.65985206,85.69333333,1.163287475,232.657495
116,131423,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,116,0.00575919,99.93733333,9.152273734,1830.454747,0.489500637,88.92266666,3.034909566,606.9819132,0.505076303,88.60333333,1.213963826,242.7927653
117,434545,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,10,117,0.002430815,99.98,13.8421646,2768.432919,0.580909427,88.58266668,4.417806211,883.5612422,0.593554524,88.23666667,1.767122484,353.4244969
118,215125,infer.tiny,16,5,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,10,118,0.550276822,80.97733333,4.738458653,947.6917307,0.689012563,76.57866667,2.40489077,480.978154,0.686292503,76.75333333,0.961956308,192.3912616
119,134324,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,10,119,0.008468733,99.88266667,11.33921806,2267.843612,0.492485227,88.91466666,3.574290162,714.8580324,0.500319247,88.74,1.429716065,285.943213
120,544111,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,10,120,2.302460348,10.288,8.979621251,1795.92425,2.302956421,9.712000001,3.349382054,669.8764108,2.302708437,10,1.339752822,267.9505643
121,144533,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,10,121,0.004015026,99.93466667,12.27430634,2454.861267,0.551123257,88.72,3.827605233,765.5210467,0.559791639,88.46,1.531042093,306.2084187
122,355332,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,10,122,0.011944895,99.784,10.0699443,2013.98886,0.599356768,86.772,3.110534308,622.1068615,0.62052382,86.35333333,1.244213723,248.8427446
123,553154,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,123,0.054434341,98.49466668,10.27665609,2055.331218,1.030692633,77.31466667,3.434222397,686.8444795,1.039098374,77.33333333,1.373688959,274.7377918
124,212432,infer.tiny,16,5,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,10,124,0.006399807,99.93866667,7.050539116,1410.107823,0.454257417,89.22266665,2.647363898,529.4727797,0.464422496,88.98,1.058945559,211.7891119
125,522331,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,10,125,0.031713327,99.104,7.657606403,1531.521281,0.56225688,86.70533333,2.603690724,520.7381447,0.567501852,86.56666667,1.041476289,208.2952579
126,535352,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,10,126,0.351939222,87.83066667,9.091147204,1818.229441,0.597842058,80.59199999,3.04897788,609.7955761,0.608453613,80.26333333,1.219591152,243.9182304
127,115343,infer.tiny,16,5,|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,127,0.118973141,96.42666668,10.1593709,2031.87418,0.463474071,86.05866668,3.312625204,662.5250408,0.474132151,85.79,1.325050082,265.0100163
128,431422,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,10,128,0.006196893,99.93733333,9.41719081,1883.438162,0.478658997,89.17066665,3.321425517,664.2851035,0.490658959,88.79333333,1.328570207,265.7140414
129,441354,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,129,0.002479026,99.96533333,13.01537667,2603.075333,0.503865271,89.85199999,4.273447763,854.6895527,0.510193954,89.47666667,1.709379105,341.8758211
130,255423,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,10,130,0.005730531,99.94533333,9.221914808,1844.382962,0.474405906,89.03333332,3.090941125,618.1882251,0.490122763,88.67333333,1.23637645,247.27529
131,134115,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|none~1|avg_pool_3x3~2|,10,131,0.132905932,95.63733334,8.419381857,1683.876371,0.670415592,82.13466666,3.005966204,601.1932407,0.682262156,81.87666667,1.202386481,240.4772963
132,421322,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,10,132,0.006683864,99.936,7.038295368,1407.659074,0.447040022,89.33199999,2.598476353,519.6952706,0.462726277,89.12333333,1.039390541,207.8781083
133,534214,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,10,133,0.002260263,99.97733333,10.72815259,2145.630519,0.470534253,90.39066667,3.556739035,711.347807,0.486753208,90.05333333,1.422695614,284.5391228
134,532313,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,10,134,0.022759794,99.40666667,9.587821444,1917.564289,0.559706697,87.20400001,2.954125958,590.8251916,0.568090478,87.06666667,1.181650383,236.3300766
135,121422,infer.tiny,16,5,|none~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,10,135,0.006692067,99.92933333,5.337142547,1067.428509,0.4528047,89.24266665,2.429090171,485.8180341,0.47563008,88.81666667,0.971636068,194.3272137
136,554444,infer.tiny,16,5,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,136,0.00577646,99.89866667,14.8803002,2976.060041,0.53431935,88.95466667,4.708402199,941.6804399,0.527310082,88.96333333,1.88336088,376.672176
137,245244,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,137,0.00213782,99.98933333,11.16408942,2232.817884,0.438085329,90.504,3.729611011,745.9222022,0.451591774,90.11333333,1.491844404,298.3688809
138,441444,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,138,0.001886313,99.98266667,15.04748183,3009.496367,0.501127119,89.94399999,4.893164422,978.6328844,0.516824302,89.76,1.957265769,391.4531537
139,244253,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,139,0.048971406,98.81066667,10.29936266,2059.872532,0.519956663,86.61333334,3.422751455,684.550291,0.526143224,86.57,1.369100582,273.8201164
140,252343,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,140,0.00609538,99.93733333,9.983911912,1996.782382,0.499078519,88.83466666,3.175224449,635.0448898,0.502356613,88.76333333,1.27008978,254.0179559
141,322353,infer.tiny,16,5,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,141,0.024775384,99.38933334,9.443016787,1888.603357,0.567436605,87.03066667,2.900153725,580.030745,0.584741631,86.79333333,1.16006149,232.012298
142,131344,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,142,0.008295477,99.856,11.46455673,2292.911347,0.480064694,89.19599999,3.670337825,734.0675649,0.485869792,89.15666667,1.46813513,293.627026
143,145325,infer.tiny,16,5,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,10,143,0.014310634,99.67466667,9.342230757,1868.446151,0.534291014,88.16133332,3.224383238,644.8766476,0.538375713,88.00333333,1.289753295,257.950659
144,244255,infer.tiny,16,5,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,144,0.275388152,90.59333332,9.462588906,1892.517781,0.552954938,82.62,3.416809752,683.3619504,0.553688505,82.85333333,1.366723901,273.3447801
145,331255,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,145,0.037959902,99.03466668,8.278993229,1655.798646,0.521980287,87.23333333,2.885600995,577.1201991,0.538158857,86.68666667,1.154240398,230.8480796
146,455512,infer.tiny,16,5,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,10,146,0.296168006,89.75066667,8.198259393,1639.651879,0.564458627,82.13466664,3.110630342,622.1260684,0.571773234,82.10666667,1.244252137,248.8504274
147,443524,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,10,147,0.00191388,99.98133333,12.69482861,2538.965722,0.557756909,89.13333334,4.173710119,834.7420238,0.580581371,88.94,1.669484048,333.8968095
148,331421,infer.tiny,16,5,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,10,148,0.006377203,99.932,9.137377739,1827.475548,0.478207112,89.13466666,3.062977635,612.5955269,0.482953413,88.89,1.225191054,245.0382108
149,213325,infer.tiny,16,5,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,10,149,0.029268012,99.33200001,7.437802533,1487.560507,0.521616643,87.40266667,2.582877576,516.5755153,0.544753471,87.09,1.033151031,206.6302061
150,251335,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,150,0.046715286,98.77333333,8.360669474,1672.133895,0.620061966,84.77466667,2.8972499,579.44998,0.639069447,84.41333333,1.15889996,231.779992
151,253252,infer.tiny,16,5,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,10,151,0.620261914,78.21866666,6.326321999,1265.2644,0.723484972,75.18933333,2.4724449,494.4889801,0.731803166,74.49333333,0.98897796,197.795592
152,311431,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,10,152,0.005494577,99.948,9.260563731,1852.112746,0.49909484,88.97733333,3.099010856,619.8021713,0.497982646,89.06333333,1.239604343,247.9208685
153,431343,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,153,0.002987954,99.96266667,13.45541616,2691.083233,0.483127588,90.15066665,3.901787159,780.3574318,0.495623333,89.89666667,1.560714864,312.1429727
154,533453,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,10,154,0.006917832,99.868,12.45583894,2491.167788,0.602375386,87.47333334,3.779072265,755.814453,0.624946822,87.06,1.511628906,302.3257812
155,523554,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,10,155,0.208699956,92.93733331,9.786299825,1957.259965,0.554798878,83.40399999,3.400313216,680.0626431,0.562533203,83.07333333,1.360125286,272.0250572
156,422525,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,10,156,0.229041841,92.25466665,6.954285622,1390.857124,0.555156426,83.148,2.728044646,545.6089292,0.555955496,82.98666667,1.091217858,218.2435717
157,525525,infer.tiny,16,5,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,10,157,1.81603929,33.35999999,6.460368335,1292.073667,1.823608512,33.31066667,2.617056242,523.4112484,1.814257486,34.43333333,1.046822497,209.3644994
158,413543,infer.tiny,16,5,|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,158,0.00247926,99.96933333,12.30990265,2461.98053,0.543939931,89.31599999,3.842617614,768.5235228,0.565298182,88.91333333,1.537047046,307.4094091
159,431212,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|none~1|skip_connect~2|,10,159,0.069847712,98.236,7.175902029,1435.180406,0.455275358,86.828,2.674076458,534.8152916,0.478336765,86.32,1.069630583,213.9261166
160,224155,infer.tiny,16,5,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,10,160,0.290982244,90.02533332,7.151227156,1430.245431,0.559733379,82.36266667,2.818405117,563.6810235,0.57338613,81.90666667,1.127362047,225.4724094
161,512412,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,10,161,0.008220639,99.892,6.317631304,1263.526261,0.586193381,87.28666667,2.651674151,530.3348303,0.603339942,87.13,1.060669661,212.1339321
162,543543,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,10,162,0.003627384,99.96,13.44015352,2688.030704,0.572963492,88.228,4.056278368,811.2556736,0.579731439,88.03333333,1.622511347,324.5022694
163,513222,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,10,163,0.298884912,89.66399999,5.569841385,1113.968277,0.542160826,82.60933334,2.455072176,491.0144352,0.560653388,82.33333333,0.98202887,196.4057741
164,424435,infer.tiny,16,5,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,164,0.002377545,99.97733333,12.80484172,2560.968343,0.523428968,89.42533334,4.148923528,829.7847055,0.534039538,89.01,1.659569411,331.9138822
165,133424,infer.tiny,16,5,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,10,165,0.004136215,99.952,11.31752837,2263.505673,0.521527231,89.168,3.633071908,726.6143816,0.530101477,88.95,1.453228763,290.6457526
166,323121,infer.tiny,16,5,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|none~2|,10,166,0.120277056,96.42266668,6.809141239,1361.828248,0.46132808,86.04933333,2.589129777,517.8259554,0.477477019,85.58666667,1.035651911,207.1303822
167,235132,infer.tiny,16,5,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,10,167,0.031729188,99.27866667,7.470455627,1494.091125,0.60051524,85.56533334,2.622906481,524.5812961,0.605559122,85.42666667,1.049162592,209.8325184
168,433234,infer.tiny,16,5,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,10,168,0.0019307,99.98666667,13.31105167,2662.210333,0.419715756,91.23733332,3.888307852,777.6615705,0.427192354,91.02,1.555323141,311.0646282
169,541535,infer.tiny,16,5,|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,10,169,0.024346032,99.46133334,10.31012424,2062.024848,0.697353352,84.41866667,3.436998001,687.3996002,0.717811611,84.08666667,1.3747992,274.9598401
170,513311,infer.tiny,16,5,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|,10,170,0.12862698,96.02,7.927640676,1585.528135,0.454077547,86.16400001,2.781349406,556.2698813,0.469890632,85.63,1.112539763,222.5079525
171,352444,infer.tiny,16,5,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,10,171,0.003624353,99.94933333,13.0611822,2612.23644,0.538745225,89.18533333,4.204907162,840.9814324,0.538583762,89.10666667,1.681962865,336.3925729
172,115152,infer.tiny,16,5,|none~0|+|none~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,10,172,2.302460312,10.288,5.242751718,1048.550344,2.302958389,9.712000001,2.401744695,480.348939,2.302709293,10,0.960697878,192.1395756
173,311131,infer.tiny,16,5,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|nor_conv_1x1~1|none~2|,10,173,0.201889866,93.29199998,7.042075078,1408.415016,0.48485008,84.56533334,2.61236161,522.472322,0.49836592,84.40333333,1.044944644,208.9889288
